Country,Quality Score,SDGi,Life Expectancy,HDI,Per Capita GDP,Region,Income Group,Population (millions),Cropland Footprint,Grazing Footprint,Forest Product Footprint,Fish Footprint,Built up land,Carbon Footprint,Total Ecological Footprint (Production),Cropland Footprint.1,Grazing Footprint.1,Forest Product Footprint.1,Fish Footprint.1,Built up land.1,Carbon Footprint.1,Total Ecological Footprint (Consumption),Cropland,Grazing land,Forest land,Fishing ground,Built up land.2,Total biocapacity ,Ecological (Deficit) or Reserve,Number of Earths required,Number of Countries required,"actual 
Country Overshoot Day 
2018"
Mali,3A,52.2,58.893,0.431,778.7259789376953,Africa,LI,19.07769921875,0.67191335473751,0.553318598541872,0.144038632064251,0.0116215388033784,0.0974597287697206,0.0933605760409607,1.57171242895769,0.68803259252119,0.476009490762902,0.143437373717179,0.0327100620779628,0.0974597287697206,0.191385348693027,1.62903459654198,0.67191335473751,0.553318598541872,0.514359819173664,0.0382111674108789,0.0974597287697206,1.87526266863365,0.24622807209167008,1.0293252488485178,0.8686967558144394,1900-12-19 14:25:46.332
Malta,2B,75.7,82.4488,0.894,31603.55982841433,EU,HI,0.439247985839844,,,,,,,1.356756897115,,,,,,,5.45122858025085,,,,,,0.48537007274256,-4.96585850750829,3.4444248310058914,11.23107683473138,1900-04-14 23:14:25.034
Martinique,2B,,,,,Central America/Caribbean,,0.375673004150389,,,,,,,2.02918070771243,,,,,,,3.49389618229202,,,,,,0.408065286807219,-3.085830895484801,2.2076606383454074,8.56210095602332,1900-06-13 08:00:04.222
Mauritania,2A,55.5,64.704,0.542,1703.8636616918193,Africa,LM,4.403310058593769,0.109650545621247,1.43971386424286,0.190796856385774,0.406139033548266,0.0580630324107828,0.279842311770729,2.48420564397966,0.452952729656864,1.30622971380842,0.196751741353652,0.0794722047876212,0.0580630324107828,0.423165804429305,2.51663522644664,0.109650545621247,2.51214509942612,0.054254461586779,1.18686859510926,0.0580630324107828,3.92098173415419,1.40434650770755,1.590166461916746,0.6418380388067564,1900-08-16 12:51:26.001
Mauritius,2B,66.7,74.4163,0.801,10561.400120607126,Africa,UM,1.26718994140624,,,,,,,1.76567105045984,,,,,,,3.22000230315406,,,,,,0.667019309545547,-2.552982993608513,2.0345974720380604,4.827449905982346,1900-06-27 09:31:11.813
Mexico,3A,69.1,74.992,0.776,10381.088984158934,North America,UM,126.191,0.316974736467431,0.228653925269118,0.159127813704347,0.0799786077819466,0.0429640614334224,1.22469611844821,2.05239526310448,0.524909995553778,0.227248873265798,0.275353786670762,0.0825107985851621,0.0429640614334224,1.22947445756826,2.38246197307718,0.316974736467431,0.228653925269118,0.433337108617014,0.132673900925651,0.0429640614334224,1.15460373271264,-1.22785824036454,1.505387465997014,2.0634455836027787,1900-08-29 11:05:59.516
Mongolia,3A,63.8,69.689,0.735,4210.843450411825,Asia-Pacific,LM,3.17021997070312,0.167473229312024,5.4423183094661,0.10684171485646,1.20073196316114e-05,0.0241003586822616,2.31809828331021,8.05884390294668,0.333848725360166,4.44132435370552,0.14928882026143,0.00376848268721474,0.0241003586822616,2.32338482587923,7.27571556657582,0.167473229312024,7.22181468295466,6.65015330416621,0.078883165455409,0.0241003586822616,14.1424247405706,6.8667091739947805,4.59724904063675,0.5144602640665895,1900-03-19 09:29:14.545
Montenegro,3A,68.2,76.77,0.826,8179.748662821381,Other Europe,UM,0.627809020996094,0.063444586279357,0.179040951590795,0.801104572452289,0.015084802355875,0.00885123046870867,1.35924549461696,2.42677163776398,0.634547104773938,0.422588562473004,0.600006762866563,0.0715762180229677,0.00885123046870867,2.4912011513193,4.22877102992449,0.063444586279357,0.188679282616761,2.01032355343244,0.239746490479392,0.00885123046870867,2.51104514327666,-1.7177258866478295,2.672000215305592,1.684068102577547,1900-05-15 14:26:34.259
Morocco,2A,70.5,76.453,0.68,3413.9069437141293,Africa,LM,36.0291015624999,0.430324468372066,0.154026930650935,0.0751364588374645,0.117583944332109,0.0493395044204996,0.617148293908205,1.44355960052128,0.662856190878053,0.158141496461405,0.150494684695344,0.0709822417121151,0.0493395044204996,0.66174007530036,1.75355419346778,0.430324468372066,0.154026930650935,0.0877864009745079,0.0670761981983162,0.0493395044204996,0.788553502616325,-0.9650006908514551,1.1080044649709015,2.223760578895027,1900-11-24 10:06:19.169
Myanmar,3A,64.9,66.867,0.579,1573.1497509877759,Asia-Pacific,LI,53.70830078125,0.947821970420568,0.00459633155801861,0.325187307501996,0.0621485168861377,0.120208668077518,0.202748540772107,1.66271133521635,0.841386924751773,0.00910912523954602,0.338093364419774,0.0457031291014228,0.120208668077518,0.303670266332488,1.65817147792252,0.947821970420568,0.00459633155801861,0.509579777864589,0.280429709930508,0.120208668077518,1.8626364578512,0.20446497992867996,1.0477357404006054,0.8902281875419975,1900-12-13 08:53:12.745
Namibia,2A,61.8,63.373,0.645,5942.2863659883715,Africa,UM,2.44830004882812,0.126108931516603,1.26112093368407,0.242007893160282,2.1464146256745398,0.0195412795341702,0.561778175526226,4.35697183909589,0.29543114201994,0.245578811949357,0.25542674226849,0.511770955948708,0.0195412795341702,1.18230367827055,2.51005260999122,0.126108931516603,1.47701839703986,0.307029024175542,4.39192778840751,0.0195412795341702,6.32162542067369,3.8115728106824696,1.5860071559477797,0.39705810499030264,1900-08-17 03:18:15.155
Netherlands,3A,81.6,81.8122,0.942,55369.23300982671,EU,HI,17.0853007812499,0.175777386583018,0.0424551479170625,0.0836226656995078,0.141511989568938,0.069512542567257,3.10623847549273,3.61911820782851,1.04426999171493,0.58003065560321,0.341892206066027,0.00216923426154438,0.069512542567257,3.65369315234102,5.69156778255399,0.175777386583018,0.0424551479170625,0.0746093087188799,0.417288818616891,0.069512542567257,0.779643204403109,-4.911924578150881,3.5962860681729056,7.300221114492271,1900-04-10 11:50:46.565
New Zealand,2B,79.1,81.8585,0.928,39214.61241742537,Asia-Pacific,HI,4.7431298828124895,,,,,,,12.0559431036444,,,,,,,5.30024454272019,,,,,,8.83559736712027,3.5353528244000803,3.349023737417517,0.5998739329661945,1900-04-17 23:41:15.504
Norway,3A,82.0,82.7585,0.956,91608.03070432125,Other Europe,HI,5.3379599609375,0.155602587684484,0.317249678380616,1.52845679793706,5.51873103749215,0.0273746142005462,2.78304996588163,10.3304646815765,0.829313647704449,0.276929040239885,0.885709248504835,1.15171151776193,0.0273746142005462,2.4978648423053,5.66890291071694,0.155602587684484,0.574952029797569,3.29811853656122,2.85244013229043,0.0273746142005462,6.90848790053425,1.2395849898173097,3.581964994272257,0.8205707229042914,1900-04-10 21:35:06.138
Oman,3A,70.1,77.633,0.813,15796.763745538165,Middle East/Central Asia,HI,4.82947021484374,0.0650400904114341,0.0294949950746868,0.00381737387818947,0.778101993470703,0.225544031905751,5.40511219218508,6.50711067692585,0.544729700648042,0.313935902390568,0.133358857858456,0.427853166547609,0.225544031905751,4.64299649511356,6.28841815446399,0.0650400904114341,0.0294949950746868,0.000992628162015189,1.10591532589441,0.225544031905751,1.4269870714483,-4.86143108301569,3.973413207704322,4.406780047475588,1900-03-31 20:39:13.202
Panama,3A,68.0,78.329,0.812,11755.11773707277,Central America/Caribbean,UM,4.1768701171875,0.141205161392816,0.392724968455583,0.158364086126834,0.6423035904566,0.0275344180004125,0.813337721037376,2.17546994546962,0.434266816619027,0.402243562890444,0.190293114072385,0.435555575551962,0.0275344180004125,1.43318865537255,2.92308214250678,0.141205161392816,0.392724968455583,1.40177276811608,0.55061471272645,0.0275344180004125,2.51385202869134,-0.40923011381544017,1.8469848707494372,1.162790056512784,1900-07-15 14:51:54.199
Papua New Guinea,2A,51.3,64.263,0.549,2397.656518782972,Asia-Pacific,LM,8.60632031250003,0.343028557971803,0.000153971001729794,0.570809842753298,0.997205052982947,0.140351168772164,0.218261877515448,2.26981047099739,0.277845425214197,0.0237227790944533,0.268787589714066,0.793047244422011,0.140351168772164,0.218426180361841,1.72218038757873,0.343028557971803,0.0311254740813242,2.30736796969655,0.604420783500129,0.140351168772164,3.42629395402197,1.70411356644324,1.0881805455632825,0.5026364960768007,1900-11-30 10:08:05.018
Paraguay,3A,66.9,74.131,0.727,5379.589473025855,South America,LM,6.95606982421875,2.39786214080968,1.78350890638115,0.808379951958358,0.00671691261485046,0.128742649071894,0.427148532596934,5.55235909343286,0.689373085659922,0.829807057696237,0.829867395580199,0.00930114148561475,0.128742649071894,0.582858477682416,3.06994980717628,2.39786214080968,2.19151614441759,5.29613737466994,0.0495274636813149,0.128742649071894,10.0637857726504,6.99383596547412,1.9397849842673687,0.30504920082055537,1900-07-06 03:57:51.967
Peru,3A,71.1,76.516,0.771,6439.653101787837,South America,UM,31.9893007812499,0.330647257931528,0.482691394019849,0.107475825578135,0.565315534233808,0.0808847036396942,0.5785837808678,2.14559849627081,0.497538245340064,0.469493455112944,0.16583349547003,0.464201059938227,0.0808847036396942,0.679496139668991,2.35744709916995,0.330647257931528,0.482691394019849,2.51177334086768,0.190246216362057,0.0808847036396942,3.59624291282081,1.2387958136508601,1.4895815148133307,0.6555305512777008,1900-09-01 00:50:46.827
Poland,3A,80.2,77.6024,0.877,16665.96277476253,EU,HI,37.9216015624999,0.819506745874958,0.0713135352294788,0.810039492347984,0.0263801138131971,0.102389561187448,2.88559131930917,4.71522076776224,0.643771093656372,0.0229085625259396,0.899150005579552,0.0696290060318673,0.102389561187448,3.01689750147998,4.75474573046116,0.819506745874958,0.0713135352294788,0.781963067460149,0.108252144515201,0.102389561187448,1.88342505426724,-2.87132067619392,3.0043437030787694,2.524520803038286,1900-04-30 11:46:41.673
Portugal,3A,78.6,81.3244,0.86,24180.495239683998,EU,HI,10.2562001953125,0.244691772284701,0.0905149970394996,0.907199520071583,0.217497831362169,0.0276427268651105,1.69857235333461,3.18611920095767,0.8324974699971,0.352087721928419,0.407803804158932,0.35821989577968,0.0276427268651105,2.57344674439583,4.55169836312507,0.244691772284701,0.0905149970394996,0.855697435162337,0.0751765610432712,0.0276427268651105,1.29372349239492,-3.2579748707301497,2.876045763701107,3.518293043205886,1900-05-05 21:50:55.009
Qatar,3A,66.7,80.1,0.845,63990.1082706583,Middle East/Central Asia,HI,2.78167993164061,0.0071146081436553096,6.5789479186884e-05,0.000693647141827972,0.0758230371754671,0.0491230207212639,11.8103776827719,11.9431977854333,0.706292671221089,0.34224876713946,0.190356804103611,0.159984587146816,0.0491230207212639,12.8229477436623,14.2709535939946,0.0071146081436553,6.5789479186884e-05,0.0,0.86404971828195,0.0491230207212639,0.920353136626056,-13.350600457368543,9.017274949608842,15.505954210479274,1900-02-09 11:28:07.171
Republic of Moldova,3A,73.7,71.808,0.746,2355.723465310615,Other Europe,LM,4.05193994140624,1.03196987856975,0.0587882715535499,0.121494300996538,3.86807853238413e-05,0.0654304466158183,0.708268426461973,1.98599000498295,0.539242190978059,0.0607838071369128,0.193669692584361,0.0503111968325541,0.0654304466158183,0.959221426448363,1.86865876059607,1.03196987856975,0.0587882715535499,0.0808262970269826,0.00867791889725312,0.0654304466158183,1.24569281266335,-0.6229659479327201,1.180734680433747,1.5000959639485993,1900-11-04 03:06:34.554
Republic of North Macedonia,3A,72.5,75.688,0.77,5452.001100822315,Other Europe,UM,2.08295996093749,0.413879318292201,0.153601712573525,0.1636174981256,0.000396097906789061,0.0269217982027032,1.26477893367413,2.02319535877495,0.659995779818413,0.2336608984362,0.307379944866914,0.0327637370243962,0.0269217982027032,1.83687952489486,3.09760168324349,0.413879318292201,0.153601712573525,0.889261896378682,0.00946678798997814,0.0269217982027032,1.49313151343709,-1.6044701698064,1.9572571572184088,2.0745672135155835,1900-07-04 11:39:03.684
Réunion,2B,,,,,Africa,,0.882526000976561,,,,,,,2.14491612292662,,,,,,,4.59353837442126,,,,,,0.174215295341021,-4.419323079080239,2.9024828818143114,26.36702113571344,1900-05-04 18:06:20.359
Romania,3A,75.0,75.3585,0.823,11534.853430762852,EU,UM,19.5060996093749,1.56744843078898,0.134990406764952,0.478648727256102,0.00101803406294078,0.190782581877218,1.36767198146814,3.74056016221833,1.04682165708287,0.0855837502377435,0.555566110397378,0.0425779125873944,0.190782581877218,1.66305298121437,3.58438499339697,1.56744843078898,0.134990406764952,1.19320338971518,0.0918162827920211,0.190782581877218,3.17824109193835,-0.4061439014586199,2.2648370900956194,1.1277888900526802,1900-06-09 03:49:40.308
Russian Federation,3A,73.8,72.6622,0.823,11939.561118201738,Other Europe,UM,145.73399999999899,0.993399224092578,0.0212927560192908,1.08806980611248,0.289734828636057,0.039187934991867,3.99531064081377,6.42699519066605,0.639638510105321,0.0912045813887174,0.745655958587947,0.18908012271916,0.039187934991867,3.60586758618207,5.31063469397508,0.993399224092578,0.33244884690102,4.18532947152863,1.16516947277751,0.039187934991867,6.7155349502916,1.4049002563165196,3.3555888803854543,0.7907984595842932,1900-04-17 18:34:12.363
Saint Lucia,3A,,76.057,0.758,9237.391651436337,Central America/Caribbean,UM,0.181889007568359,0.081443677001357,0.00149471723794831,0.0196798028167367,0.159746379157658,0.00189035661091451,0.664919605307138,0.929174538131752,0.451205468672395,0.160333659445442,0.0789054257170625,0.219222122077069,0.00189035661091451,1.35222920307108,2.26378623559396,0.081443677001357,0.00149471723794831,0.0949394602519323,0.140704970091453,0.00189035661091451,0.320473181193606,-1.9433130544003538,1.43040076327351,7.063886678949117,1900-09-11 04:09:28.100
Samoa,2B,,73.187,0.709,3753.968093695815,Asia-Pacific,LM,0.196128997802734,,,,,,,1.48721731491201,,,,,,,2.65161383078762,,,,,,1.74377934883538,-0.9078344819522397,1.675454328606276,1.5206131627597013,1900-08-04 20:25:57.297
Saudi Arabia,3A,66.3,74.998,0.854,20829.12944109227,Middle East/Central Asia,HI,33.702800781249906,0.0668188673733406,0.0490915938385557,0.00337080037487851,0.02630916386703,0.0386001786526062,5.64199271726381,5.82618332137022,0.646579725235858,0.170916425925699,0.169133575711802,0.061169837950912,0.0386001786526062,3.86902671658319,4.95542646006006,0.0668188673733406,0.0999399219778904,0.0534492120149432,0.150009672002236,0.0386001786526062,0.408817852021017,-4.546608608039043,3.131146253725623,12.121355355600532,1900-04-25 13:41:50.951
Serbia,3A,75.6,75.8902,0.803,5471.835505949833,Other Europe,UM,8.802750000000021,1.10691058471083,0.017902985327501,0.392321835471957,0.00186669695494389,0.0789518312938996,1.75726723855961,3.35522117231874,0.752455762176445,0.0359642475480458,0.493796566024745,0.031768449771072,0.0789518312938996,1.67757563056144,3.07051248737564,1.10691058471083,0.017902985327501,0.473197481195397,0.00356509487153461,0.0789518312938996,1.68052797739916,-1.3899845099764803,1.9401405205693345,1.8271117938349744,1900-07-06 03:08:12.739
Singapore,3A,69.9,83.2976,0.936,57837.603126356924,Asia-Pacific,HI,5.7575,0.0008462422300833,0.0,0.00188192271946639,0.00182573898900779,0.0412272547967222,3.19990613065152,3.2456872893868,0.621485666535708,0.242581396711579,0.207203040976331,0.197772046984763,0.0412272547967222,4.62121654779847,5.93148595380357,0.0008462422300833,0.0,0.00218018449286498,0.0124438660236191,0.0412272547967222,0.0566975475432896,-5.87478840626028,3.7478812717670924,104.61627020595155,1900-04-06 09:19:14.061
Slovakia,3A,79.6,77.2659,0.858,20539.115977021003,EU,HI,5.453009765625,0.806989411948195,0.05176962585855,1.19165127385747,0.00157546584093345,0.117866414135452,2.28084044676891,4.45069263840951,0.590597937211497,0.183111747396982,0.89300063825203,0.0424439313922312,0.117866414135452,2.9044437775978,4.73146444598599,0.806989411948195,0.0535297220175272,1.81078572285744,0.00218573640180496,0.117866414135452,2.79135700736042,-1.9401074386255703,2.9896331413836488,1.6950409544568383,1900-05-01 02:07:31.437
Slovenia,3A,81.6,81.3781,0.912,26709.658901778537,EU,HI,2.0778400878906202,0.247437839952857,0.0603136683844674,1.51254338266769,0.00122796912099909,0.0825072922283914,2.37475336222867,4.27878351458307,0.619900471231751,0.192604581194695,1.11926842887018,0.0493406081852661,0.0825072922283914,3.30257934050944,5.36620072221973,0.247437839952856,0.0603136683844674,1.80485867786897,0.00431410634076879,0.0825072922283914,2.19943158477546,-3.16676913744427,3.3906989486257846,2.439812522182892,1900-04-16 15:32:17.244
Solomon Islands,2A,,72.835,0.564,1773.6962451604008,Asia-Pacific,LI,0.652856994628909,0.348453109934861,0.005552469371648,3.47930269753881,2.58163737208474,0.131497254219835,0.106280968643458,6.65272387179335,0.38798544244174,0.0420164166325957,0.0782015219037017,1.07650575611469,0.131497254219835,0.055498669806322,1.77170506111888,0.348453109934861,0.005552469371648,2.13751521294526,1.00550163691536,0.131497254219835,3.62851968338697,1.85681462226809,1.1194733106304378,0.4882721373210568,1900-11-21 01:06:30.220
South Africa,3A,63.7,,0.707,7440.41181814248,Africa,UM,57.792500000000096,0.253768314312397,0.138960974153438,0.26768225175628,0.0742921973490269,0.0337104320311333,2.62168067179087,3.39009484139315,0.304365507753241,0.0850696562218619,0.221165863424323,0.084178679711011,0.0337104320311333,3.07197210757971,3.80046224672128,0.253768314312397,0.522085434853397,0.0328443777117092,0.153766845801791,0.0337104320311333,0.996175404710427,-2.804286842010853,2.401368120818157,3.8150532815312945,1900-05-30 23:55:13.809
South Sudan,3A,38.9,57.604,0.429,-,Africa,LM,10.975900390625,0.252910000706849,1.0640019720713,0.162049935311633,0.00443920582495242,0.0438069439872292,0.0481100271443588,1.57531808504632,0.289898005485423,1.06483629968125,0.160479058578156,0.00458767415661609,0.0438069439872292,0.0481100271443588,1.61171800903303,0.252910000706849,1.0640019720713,0.361423440923404,0.00657009862047538,0.0438069439872292,1.72871245630925,0.11699444727621988,1.0183835532057774,0.9323227834396476,1900-12-23 09:52:01.623
Spain,3A,79.5,83.4317,0.905,32981.46081167656,EU,HI,46.6928984375,0.977625810565878,0.132164411362159,0.258047520930538,0.371291442675504,0.0647081352416866,1.92181930912021,3.72565662989597,1.13221860542084,0.161367595005233,0.298313005065874,0.348837481120003,0.0647081352416866,2.38604638427917,4.39149120613281,0.977625810565878,0.132164411362159,0.302175492230112,0.0585810865080432,0.0647081352416866,1.53525493590788,-2.8562362702249295,2.7748169303243193,2.8604312569989436,1900-05-10 12:57:54.092
Suriname,3A,67.0,71.57,0.734,8100.331740316328,South America,UM,0.575989990234375,0.347700372890879,0.0248078126940158,1.36240505716044,0.356749947741608,0.0938054706687207,1.35546225898055,3.54093092013622,0.322577574113272,0.00194393440462375,0.741388952925166,0.248663172021166,0.0938054706687207,1.65618794778424,3.06456705191719,0.347700372890879,0.0248078126940158,73.0391852788138,6.86802566996908,0.0938054706687207,80.3735246050365,77.3089575531193,1.93638382513403,0.03812906136662263,1900-07-06 11:53:47.383
Sweden,3A,85.6,82.5585,0.943,59067.517556382314,EU,HI,9.9716396484375,0.388176273718079,0.17319291581157,5.01040393781239,0.0660129623957358,0.0720812161561288,1.32088427355604,7.03075157944995,0.663205219848152,0.383629476056116,1.72135859200906,0.117643733958309,0.0720812161561288,3.31833743442343,6.27625567245119,0.388176273718079,0.236758316296152,6.1715985315099,2.09046466093791,0.0720812161561288,8.95907899861816,2.6828233261669707,3.9657281960716553,0.7005469728996957,1900-04-01 00:55:33.490
Switzerland,3A,80.1,83.7537,0.955,79173.21718512419,Other Europe,HI,8.525610351562491,0.14420148707879,0.104567407130239,0.340452898713344,0.00211682929257622,0.0512627463842601,1.51421003003343,2.15681139863264,0.589137183813361,0.190850006554634,0.335532830607855,0.0656884371643593,0.0512627463842601,3.11577893432927,4.34825013885374,0.14420148707879,0.104567407130239,0.68809809460887,0.00613069879114166,0.0512627463842601,0.994260433993301,-3.3539897048604392,2.747494538011728,4.3733512771795935,1900-05-11 20:21:33.794
Thailand,3A,74.2,76.931,0.772,6366.26169368487,Asia-Pacific,UM,69.4285,0.777926580715887,0.000937356990051759,0.246512565025729,0.118769918559108,0.0686440813940758,1.2967433660225,2.50953386870735,0.442609515943989,0.0222665324421519,0.172701352242342,0.195614280869685,0.0686440813940758,1.45053098015966,2.3523667430519,0.777926580715887,0.0102567407053492,0.22636416456263,0.187576188089276,0.0686440813940758,1.27076775546722,-1.0815989875846799,1.4863714302414306,1.8511382059635366,1900-09-01 13:32:49.482
Tonga,2B,,70.801,0.723,4377.67576717754,Asia-Pacific,LM,0.103196998596191,,,,,,,1.00229977503106,,,,,,,2.92057652446973,,,,,,1.08131338559802,-1.83926313887171,1.845401665632136,2.700952899842728,1900-07-15 18:56:02.576
Trinidad and Tobago,2A,63.5,73.38,0.795,15161.241954618194,Central America/Caribbean,HI,1.38983996582031,0.0399772856354329,0.00588423119507956,0.0915499634148002,0.0600808080803293,0.00111952561179472,7.62068194583408,7.81929375977152,0.446147121205884,0.176773341645518,0.277206632050356,0.101332199024412,0.00111952561179472,6.44116270773825,7.44374152727621,0.0399772856354329,0.00588423119507956,0.137007484392132,1.31468833585365,0.00111952561179472,1.49867686268809,-5.94506466458812,4.7034182798770185,4.966875590462378,1900-03-17 14:28:30.796
Tunisia,3A,71.4,76.505,0.738,4408.371592275959,Africa,UM,11.5652001953125,0.331083795690745,0.0748623401685643,0.135966357566805,0.0633086456230088,0.0242506107166803,0.87320563891249,1.50267738867829,0.586134481497113,0.0621744592850291,0.240719542063736,0.0684242874684186,0.0242506107166803,1.04267623397944,2.02437961501041,0.331083795690745,0.0748623401685643,0.0335324707274152,0.221814651708267,0.0242506107166803,0.685543869011671,-1.3388357459987388,1.2791287891661172,2.9529541529251806,1900-10-11 08:24:40.530
Turkey,3A,70.4,77.437,0.817,15180.938282559579,Middle East/Central Asia,UM,82.3401015625,0.662302542038619,0.0867871547930788,0.215395532827223,0.0263909535521746,0.0336484545899912,1.75300216013424,2.77752679793533,0.769736494459837,0.167141099186983,0.320367190642243,0.0315541881778962,0.0336484545899912,2.02277608029631,3.34522350735326,0.662302542038619,0.0867871547930788,0.482529558542926,0.0393771004924431,0.0336484545899912,1.30464481045706,-2.0405786968962003,2.1137200072175215,2.5640875436290727,1900-06-20 16:21:07.646
Turkmenistan,3A,61.1,68.073,0.71,7647.951724840672,Middle East/Central Asia,LM,5.85089990234375,0.365679135367983,0.508856369075197,0.000644603344327457,0.00338155610213344,0.0606409343760025,4.14058566574522,5.07978826401086,0.430756658621419,0.394893634581083,0.0267565251937915,0.0049506988582504,0.0606409343760025,3.97890944841757,4.89690790004812,0.365679135367983,1.73275022596252,0.0130230501454486,0.113192738501504,0.0606409343760025,2.28528608435346,-2.6116218156946602,3.094170592512282,2.142798634085905,1900-04-26 23:07:48.942
Ukraine,2A,75.5,71.5827,0.774,2960.706282416397,Other Europe,LM,44.2461992187498,1.93144276823067,0.0056474399702548,0.232153503788996,0.00259392695212368,0.0843714180652981,1.53921191287706,3.7954209698844,0.634455902528195,0.01209262631067,0.190819759125839,0.0618532292643202,0.0843714180652981,1.43917995457233,2.42277288986665,1.93144276823067,0.138468017841144,0.429617285691444,0.154235642855201,0.0843714180652981,2.73813513268375,0.3153622428171001,1.530858407218098,0.8848259024718033,1900-08-25 10:16:46.952
United Arab Emirates,3A,70.2,77.814,0.889,41325.0601823972,Middle East/Central Asia,HI,9.6309599609375,0.0195332487015126,0.00114010612468228,0.000738053553912135,0.13832113831898,0.0,6.41942020588948,6.57915275258855,0.916149624732092,0.553406103946956,0.409130524414654,0.277738017252399,0.0,5.93979437430913,8.09621864465523,0.0195332487015126,0.00114010612468228,0.0607453769246941,0.43579148972918,0.0,0.517210221480069,-7.57900842317516,5.115693852562694,15.65363233055753,1900-03-11 08:22:39.669
United Kingdom,3A,80.0,81.2561,0.928,42894.35426799058,EU,HI,67.141703125,0.397248596557071,0.102704468272701,0.103554521028872,0.0938114808217451,0.12623625833097,1.84754565980677,2.67110098481813,0.698640581645324,0.25519311018372,0.443343061302733,0.0835617283115779,0.12623625833097,2.57234903846554,4.17932377823987,0.397248596557071,0.102704468272701,0.116913489984732,0.284563164630035,0.12623625833097,1.02766597777551,-3.15165780046436,2.640756370175975,4.066811462695741,1900-05-17 05:13:53.109
United States of America,3A,76.0,78.639,0.925,54723.9954019615,North America,HI,327.096,1.25749727963252,0.251620706851246,0.915305077866832,0.098262233481241,0.0723059299494698,5.22836359817431,7.82335482595562,0.937991649464075,0.289092388746546,0.921738066049949,0.127889753009215,0.0723059299494698,5.77336533764403,8.12238312486328,1.25749727963251,0.251620706851246,1.48439474272712,0.32008382590128,0.0723059299494698,3.38590248506163,-4.73648063980165,5.132226196417338,2.398882767799332,1900-03-11 02:51:41.888
Uzbekistan,3A,69.8,71.573,0.717,2408.6100554167856,Middle East/Central Asia,LM,32.47619921875,0.364525481064564,0.164675768301137,0.000492397548877015,0.00581208565546212,0.0637246068096725,1.18653412151283,1.78576446089254,0.446585630188258,0.1644652535705,0.0885336448560788,0.00712478268488282,0.0637246068096725,1.26793293411472,2.03836685222411,0.364525481064564,0.164675768301137,0.0564117391028437,0.00939279143435049,0.0637246068096725,0.658730386712568,-1.3796364655115418,1.2879667944830435,3.094387162548698,1900-10-09 09:25:03.291
"Venezuela, Bolivarian Republic of",3A,59.3,72.128,0.733,-,South America,UM,28.887099609375,0.114158454304776,0.592644384538061,0.0878359071755533,0.0794514997609427,0.0294515328591563,1.38610228789428,2.28964406653277,0.285138506527032,0.621754226553412,0.0882297417869936,0.0763977336847984,0.0294515328591563,1.29064062318338,2.39161236459477,0.114158454304776,0.592644384538061,1.77347485680745,0.250735899557668,0.0294515328591563,2.76046512806711,0.3688527634723404,1.5111692517527604,0.8663802126235832,1900-08-28 12:50:08.837
Viet Nam,3A,72.8,75.317,0.7,1967.638624327549,Asia-Pacific,LM,95.546,0.525034705757987,0.00357402395812837,0.350116283101886,0.0925549961031576,0.0914840412998475,0.956974058384008,2.01973810860501,0.513525211165648,0.0273435477563489,0.425155435316372,0.0742445152417002,0.0914840412998475,1.14039291870685,2.27214566948676,0.525034705757987,0.00900533236237547,0.159298644955257,0.153510885168599,0.0914840412998475,0.938333609544066,-1.333812059942694,1.435682772869994,2.4214689172124935,1900-09-10 05:37:35.270
